0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
-6.849,-13.037,3.675,-1.364,7.534,13.89,-4.396,11.412,-16.646,-6.987,-5.826,-5.403,-7.067,0.391,-22.676,1.85,-8.164,-9.165,-20.052,-15.358,-7.077,-33.562,-12.3,-5.275,-6.489,-12.167,-16.71,-3.96,-6.509,-10.414,3.255,-24.372,-6.042,7.495,0.206,-18.427,-12.664,-0.743,13.34,-7.922,-6.884,-7.118,-17.053,-12.779,-6.714,0.755,10.543,-9.772,-8.375,-12.682,-2.191,2.271,-5.356,1.574,-5.105,-19.923,-17.619,-11.59,-7.077,9.615,-16.14,-14.213,-6.715,-8.693,-6.945,-10.495,-9.897,-9.25,5.384,-6.669,-32.164,-7.011,-27.303,-14.146,-8.024,0.183,-0.96,-7.537000001,-16.298,-7.06,-4.116,-9.387,-9.805,-15.459,-16.484,5.42,-9.938,-24.456,-5.406,2.619,9.752,-14.611,-21.607,6.828,-19.535,4.342,-3.063,-14.468,-15.58,-11.047,-14.07,-13.972,-12.128,-11.343,-6.426,1.671,-4.901,-7.446,-23.251,-21.407,-1.89,-7.493,-25.212,-11.02,11.106,5.452,4.434,-3.874,-26.95,-18.576,-13.209,-15.445,4.908,-10.76,8.148,-14.235,-12.339,-8.584,-13.3,-8.485000001,-7.298,-13.896,-16.696,-23.777,-20.444,-8.532,-5.936,-6.21,0.053,-17.564,-12.504,-35.994,-21.679,-10.527,-16.916,-26.528,-17.738,-9.025,-8.1,-5.711,-4.327,-13.078,-36.013,-8.192,-10.618,-3.539,-3.404,0.816,0.298,-16.02,-3.908,-11.064,-12.549,-10.982,-12.664,-19.878,-18.136,-12.34,-24.488,-12.977,-8.931,-7.387,2.026,-0.017,-22.806,-29.691,-21.86,-19.802,-44.01,-5.59,4.07,-17.481,-17.584,-24.161,6.679,-6.545,-30.797,-3.883,-17.845,0.907,-14.371,6.066,-8.444,-4.696,-3.794,-11.8,-12.373,-16.68,-15.132,-32.661
-8.325930074,-14.31743532,3.397314056,-2.314957242,8.016342486,14.26510358,-4.109912765,10.7014216,-20.37323581,-7.422843757,-5.824501437,-6.679887676,-6.76502341,2.863937927,-26.3922354,2.532960024,-10.78968895,-8.679744763,-22.27284861,-18.35836994,-9.61299706,-35.22239824,-13.05119106,-4.978323641,-6.653202223,-14.36658826,-17.53398027,-5.172545096,-8.435554408,-13.3203139,5.348800975,-25.77633206,-5.467955073,8.966063736,1.619289957,-18.49506693,-13.18703349,-0.380110752,13.41646322,-9.23907818,-6.184999755,-7.840423665,-16.82706097,-13.91761134,-8.350459004,1.808979129,12.73649237,-9.998091769,-6.499799282,-13.20957903,-1.728990891,2.90419659,-5.10707079,2.268275203,-5.062200242,-19.48579111,-18.78636991,-12.83286514,-7.892848338,11.58543401,-16.63658023,-14.91684591,-6.990964307,-10.20046675,-6.511142656,-13.61614006,-9.944471992,-9.43967686,5.377922742,-6.291658016,-32.73859187,-7.621055188,-28.27849365,-14.30199026,-8.62709886,-1.097179078,-1.308612458,-8.152913787,-16.80660238,-7.54997621,-4.44832381,-9.004783297,-13.19688138,-15.44341252,-16.63174096,5.516409002,-9.921596942,-25.09667777,-6.948643385,0.609377053,7.813594506,-15.79578417,-24.36611287,6.550455837,-21.20155853,3.664189578,-3.822491026,-15.77029705,-16.55256622,-11.49872629,-13.63779166,-15.73190024,-12.9321626,-11.54521781,-6.576641675,1.199276705,-4.153200243,-5.954664372,-25.08484347,-21.39004243,-0.696632473,-9.524248219,-26.27114665,-13.9182628,10.08132269,5.346216363,4.925623037,-5.127696941,-29.73918236,-21.57755189,-12.82747464,-14.1241839,6.909238219,-11.1971014,5.92886433,-16.22706924,-13.20763162,-8.527009246,-13.74862323,-8.64891959,-7.369167819,-13.96926326,-16.07018084,-25.80174892,-22.85256601,-7.750508815,-6.304761163,-5.703162729,-1.356276566,-16.86706667,-10.25030364,-39.64444116,-21.87139171,-8.942699659,-18.51970154,-28.45446597,-21.08475963,-9.564738977,-11.49234728,-6.42736634,-3.250083197,-12.29623085,-38.0456146,-5.693303503,-10.28815932,-2.182131473,-2.11193519,-2.609698378,-3.053240397,-17.81506273,-3.493206033,-11.11882802,-12.85561418,-11.29558769,-13.41272319,-21.77003022,-17.7871864,-11.91990872,-25.43689119,-11.97609255,-9.532980442,-7.145470147,1.656812677,-0.716333824,-20.89717744,-33.10890688,-23.12993307,-19.31423024,-46.99247148,-3.989049678,1.9374922,-20.07787676,-19.71943849,-24.44006286,7.017283839,-6.01310038,-31.49248583,-1.338070164,-20.22581762,1.163072805,-15.16228347,4.829620706,-9.918918002,-5.1296828,-3.116708337,-12.00659844,-12.83113602,-17.06387329,-15.79975013,-36.1255506
-9.226,-14.966,3.532,-3.049,8.388,13.79,-3.862,9.423,-23.927,-8.353,-5.334,-8.265,-5.828,5.176,-28.964,2.176,-12.52,-7.595,-23.497,-20.265,-11.988,-36.384,-13.79,-4.417,-6.223,-15.87,-17.661,-5.986,-10.174,-15.935,6.612,-26.968,-5.468,10.043,2.536,-18.257,-13.113,-0.165,12.829,-10.799,-5.576,-8.274,-16.458,-14.74,-10.389,2.613,14.408,-9.967,-5.025,-13.133,-1.716,3.173,-5.125,2.046,-5.403,-19.524,-19.669,-13.578,-8.883,13.0,-17.367,-15.715,-7.427,-11.104,-5.546,-16.801,-10.234,-9.954,4.377,-6.583,-33.763,-8.478,-28.851,-14.568,-9.668,-2.416,-1.923,-8.98,-17.295,-8.339,-5.108,-8.018,-16.649,-15.494,-17.128,4.825,-10.226,-26.238,-8.445,-1.45,5.692,-16.882,-26.681,5.904,-23.195,2.63,-4.624,-16.619,-17.769,-12.228,-13.539,-17.663,-13.618,-12.031,-6.965,0.392,-2.978,-4.771,-26.951,-21.757,-0.2,-11.854,-27.685,-16.211,8.718,5.042,4.901,-6.531,-32.04,-24.237,-13.002,-12.312,8.256,-12.234,3.761,-17.592,-13.625,-9.015000001,-14.468,-9.107,-7.873000001,-14.309,-15.838,-27.946,-25.157,-7.115,-6.925,-5.539,-3.169,-16.128,-8.276,-42.19,-22.582,-8.175,-20.147,-29.873,-23.946,-10.415,-14.452,-6.826,-2.815,-11.313,-39.911,-3.928,-9.981,-1.091,-1.607,-5.331,-5.413,-18.937,-3.394000001,-11.689,-13.482,-11.974,-14.457,-23.848,-17.747,-11.752,-26.439,-11.286,-10.463,-7.142,1.153,-2.109,-19.906,-35.749,-24.558,-19.424,-49.183,-3.179,-0.536,-22.743,-22.269,-24.62,6.921,-5.354,-32.053,0.595,-22.214,1.226,-16.47,4.396,-10.579,-5.091,-2.911,-12.674,-13.61,-17.682,-16.628,-39.648
-9.570655688,-15.07478787,4.064250729,-3.673720617,8.699758347,12.46949328,-3.604770641,7.786097609,-27.17308922,-9.753262058,-4.393561424,-10.17472019,-4.315507006,7.167376893,-30.40005072,0.731554065,-13.48238066,-5.979331359,-23.74079316,-21.25045309,-14.24492773,-37.23786191,-14.60812103,-3.639835722,-5.191981927,-16.70029431,-17.14769631,-6.470010005,-11.78322704,-18.23182181,6.893425996,-28.26292062,-6.225829625,10.72527542,3.062468183,-17.78387475,-12.59452219,-0.033017417,11.56488398,-12.64513692,-5.10160829,-8.512713339,-16.1534334,-15.40514356,-12.82791641,3.098309583,15.52164227,-9.700836518,-3.869179217,-12.59197047,-2.170419781,3.04226662,-5.365862738,0.898628938,-6.12861491,-20.00224635,-20.4162455,-14.09342776,-10.13357857,13.76798692,-18.22241038,-16.65461827,-7.945636432,-11.4023842,-4.265433641,-20.02045951,-10.71452346,-10.76792701,2.446272773,-7.570256342,-35.39333647,-9.644394918,-29.09256396,-15.02287309,-11.23932738,-3.670087265,-2.67384389,-9.87534321,-17.81133449,-9.333738098,-6.027316995,-6.581096112,-20.09578545,-15.54128639,-17.95473134,3.389703407,-10.76799443,-28.01521117,-9.987450811,-3.422748378,3.519256896,-17.90309962,-28.71748029,4.934820731,-25.54458145,1.254324999,-5.324658465,-17.10444058,-19.1037778,-13.100415,-13.7672798,-19.59385881,-14.11705859,-12.71147351,-7.555820933,-0.578297079,-1.6617283,-4.000518628,-28.88365963,-22.55529224,-0.492057397,-14.48974517,-29.57057687,-18.02384745,6.998269774,4.54541928,4.344319376,-8.133497908,-33.91807164,-26.65654973,-13.74321577,-10.10244997,8.837796934,-13.86558072,1.78757807,-18.26014741,-13.70365751,-9.979387275,-15.3606497,-9.782700948,-8.769844791,-14.79058718,-16.01597882,-30.11890819,-27.35464123,-6.631663455,-7.690690343,-5.793083343,-5.312291012,-15.61752124,-6.707571861,-43.75135587,-23.81238411,-8.416066249,-21.8455211,-31.03603605,-26.39116647,-11.69199405,-17.17548297,-7.106723641,-3.032228681,-10.26007133,-41.85368459,-2.983598074,-10.01165252,-0.192250774,-1.931222028,-7.197029179,-6.64797774,-19.27174204,-3.575582467,-12.71090604,-14.32473752,-12.92763017,-15.67233682,-26.06156904,-17.94477185,-11.8109847,-27.5415792,-10.93925337,-11.60454659,-7.353817836,0.533949067,-4.175266804,-19.98114161,-37.87321304,-26.16378891,-20.15826172,-50.73754172,-3.295920347,-3.378176833,-25.56461575,-25.28397439,-24.97035576,6.456524987,-4.668995042,-32.69216243,1.848475253,-24.02457929,1.165269083,-18.32341002,4.953333089,-10.35315671,-4.595327651,-3.145288558,-13.73403651,-14.57198635,-18.47476608,-17.55887748,-43.1451283
-9.592,-14.841,4.781,-4.194,9.053,10.636,-3.281,6.201000001,-29.994,-11.513,-3.128,-12.182,-2.576,8.673,-31.015,-1.358,-14.118,-4.08,-23.309,-21.788,-16.299,-37.998,-15.76,-2.759,-3.671,-17.029,-16.215,-6.655,-13.354,-20.269,6.305,-29.771,-7.743,11.196,3.29,-17.112,-11.999,0.098,9.845,-14.748,-4.789,-8.822,-16.043,-16.029,-15.463,3.251,16.226,-9.124,-2.868,-11.839,-3.009,2.535,-5.805,-0.899,-7.047,-20.731,-21.18,-14.692,-11.594,14.007,-19.036,-17.845,-8.344999999,-11.29,-2.964,-23.228,-11.3,-11.748,0.111,-8.882,-37.591,-11.109,-29.132,-15.645,-13.127,-4.852,-3.435,-10.781,-18.548,-10.304,-7.116,-4.98,-23.493,-15.581,-18.923,1.607,-11.358,-30.366,-11.691,-5.138,1.45,-18.86,-30.564,3.899,-28.222,-0.272,-5.971,-17.364,-20.358,-13.859,-14.319,-21.416,-14.523,-13.368,-8.309,-1.436,-0.465,-3.621,-30.832,-23.623,-1.375,-17.261,-31.923,-19.585,5.245,3.85,3.412,-9.969,-35.575,-28.865,-14.737,-7.811,8.883,-15.773,0.097,-18.427,-13.665,-11.23,-16.33,-10.53,-9.805,-15.289,-16.551,-32.205,-29.561,-6.321,-8.425,-6.481,-7.571,-15.519,-5.635,-44.797,-25.337,-9.492,-23.609,-32.334,-28.51,-13.174,-19.794,-7.482,-3.787,-9.337,-44.101,-2.657,-10.606,0.578,-2.653,-8.19,-6.995,-19.065,-3.908999999,-14.017,-15.272,-13.995,-16.887,-28.279,-18.225,-12.138,-28.842,-10.9,-12.686,-7.767,-0.255,-6.67,-20.898,-39.871,-27.912,-21.3,-51.93,-4.205,-6.55,-28.34,-28.544,-25.56,5.689,-4.121,-33.631,2.492,-25.962,1.016,-20.412,6.31,-9.634,-3.889,-3.714,-14.999,-15.5,-19.33,-18.532,-46.482
-9.524027483,-14.47308098,5.437637429,-4.590638476,9.533399279,8.682566412,-2.849589454,5.047446895,-32.29662427,-13.46760799,-1.689544368,-14.0612734,-0.970862139,9.559340204,-31.18199834,-3.59030401,-14.85706111,-2.168719416,-22.53137971,-22.35752437,-18.04038104,-38.81850557,-17.44290412,-1.929642375,-1.816850088,-17.04826476,-15.1081849,-6.574178263,-14.96265383,-22.10337699,5.03941449,-31.51181386,-9.919622141,11.61250483,3.297919394,-16.29222171,-11.67861037,0.300808002,7.948739231,-17.07756806,-4.658582208,-9.435412944,-16.22389834,-16.70754091,-18.05498345,3.094984507,16.66812895,-8.183558824,-1.885467232,-11.11787584,-4.105874253,1.662870099,-6.443991921,-2.998789502,-7.967501091,-21.52394179,-22.06428416,-15.64288034,-13.17014868,13.86827702,-19.66987703,-19.37463272,-8.468956724,-10.97902542,-1.904372067,-26.36164368,-11.92694248,-12.7746769,-2.042229329,-10.11091465,-40.23629203,-12.80943857,-29.09268855,-16.36782811,-15.06533957,-5.975436114,-4.098136208,-11.66858652,-19.6778675,-11.05493722,-8.261812437,-3.510538851,-26.77746292,-15.64980715,-19.85099862,-0.080364076,-11.79856243,-33.12717394,-13.67091185,-6.478817507,-0.375164811,-19.7557975,-32.26929856,3.02098942,-31.16248757,-1.745044609,-6.632104447,-17.53590452,-21.34255512,-14.26920785,-15.18702011,-23.07014585,-14.95971262,-13.81073972,-9.160751165,-1.939373517,0.372568592,-3.591044533,-32.73364698,-24.78785941,-2.605050733,-19.9621616,-34.66706884,-21.12494725,3.778078236,2.948874277,2.309268933,-11.99983072,-37.17586307,-30.86933017,-15.69650818,-5.804586626,8.673900372,-17.61332352,-1.238770719,-18.35121454,-13.71958998,-12.55411886,-17.29366245,-11.204163,-10.70312405,-15.70101327,-17.37144868,-34.10723295,-31.877371,-6.220879049,-8.962587407,-7.578219415,-9.701094758,-15.96390832,-5.134401405,-45.8083429,-26.92695131,-11.14453775,-25.40599308,-34.09095644,-30.38023084,-14.63035658,-22.39569764,-8.157408209,-4.908752574,-8.715030961,-46.77533833,-2.734276869,-11.92373382,1.250358959,-3.288417463,-8.363945839,-6.759546596,-18.6281795,-4.273364197,-15.4108444,-16.21982393,-15.01366598,-17.94217864,-30.34219576,-18.47248049,-12.78818123,-30.43356251,-11.13470326,-13.46606541,-8.359822821,-1.257249769,-9.281551632,-22.37743886,-42.08394867,-29.73350312,-22.59739131,-53.00822335,-5.708941085,-9.957390828,-30.86189804,-31.7833311,-26.41308858,4.711934039,-3.831384531,-35.01956347,2.601184857,-28.29426686,0.771577695,-22.39677735,8.167116432,-8.896437322,-3.25029184,-4.502327971,-16.2599084,-16.19941151,-20.13482118,-19.48561782,-49.51154346
-9.399,-14.121,5.861,-4.851,10.113,6.918,-2.344,4.382,-34.07,-15.322,-0.255,-15.836,0.375,9.826,-31.208,-5.709,-15.773,-0.438,-21.552,-23.166,-19.387,-39.591,-19.462,-1.416,0.145,-16.886,-14.008,-6.312,-16.596,-23.702,3.353,-33.349,-12.431,11.846,3.134,-15.469,-11.71,0.593,6.159,-19.674,-4.721,-10.287,-16.741,-17.5,-20.426,2.751,16.806,-7.017,-0.981,-10.525,-5.265,0.335,-7.37,-5.041,-8.898,-22.361,-22.979,-16.995,-14.73,13.431,-20.16,-21.186,-8.469,-10.559,-1.143,-29.315,-12.657,-13.892,-3.64,-11.104,-43.078,-14.551,-29.02,-17.045,-16.888,-7.043,-4.623,-12.543,-21.151,-11.67,-9.286999999,-2.377,-29.789,-15.883,-20.756,-1.396,-11.967,-35.928,-16.02,-7.58,-1.895,-20.635,-33.801,2.189,-34.212,-3.084,-7.278,-17.715,-21.981,-14.309,-16.347,-24.631,-15.51,-14.095,-9.957,-2.086,0.67,-3.919,-34.565,-26.045,-4.043,-22.425,-37.567,-22.782,2.565,1.847,1.267,-13.917,-38.604,-32.663,-16.768,-4.435,8.371,-19.26,-2.16,-18.281,-13.926,-13.77,-18.225,-11.735,-11.321,-16.011,-18.401,-35.827,-34.23,-6.424,-9.255,-8.959,-11.485,-16.963,-5.261,-46.972,-28.566,-13.141,-27.158,-36.227,-32.012,-16.132,-24.962,-9.298,-6.127,-8.384,-49.596,-3.247,-13.948,1.732,-3.616,-7.933,-6.158,-18.178,-4.674000001,-16.684,-17.104,-15.889,-18.778,-32.069,-18.818,-13.806,-32.343,-11.687,-13.98,-9.07,-2.397,-11.656,-24.294,-44.535,-31.478,-23.902,-53.999,-7.629,-13.352,-33.196,-34.826,-27.575,3.734,-3.693,-36.716,2.14,-31.054,0.293,-24.164,10.172,-8.484,-2.855,-5.432,-17.342,-16.645,-20.826,-20.355,-52.09
-9.22208583,-13.89315695,5.919472132,-4.971816154,10.72358391,5.566912108,-1.825698922,4.138062353,-35.31259659,-16.82113966,0.997863183,-17.53463448,1.381351081,9.546105407,-31.29387631,-7.538341632,-16.8084539,0.938076802,-20.45647458,-24.288063,-20.24934879,-40.15773029,-21.50784968,-1.436642036,1.975442908,-16.63770024,-13.06707305,-5.966331293,-18.17604825,-24.98352771,1.509454634,-35.10973188,-14.90549606,11.72938973,2.843380755,-14.80123079,-12.11050553,0.962219384,4.707010716,-22.49505054,-4.976081066,-11.24821982,-17.59746429,-18.42139701,-22.42739766,2.338602047,16.56658663,-5.831093973,-0.27273516,-10.13067711,-6.302480261,-1.487650615,-8.624943107,-6.708315834,-9.866880007,-23.2394963,-23.7945063,-18.69854971,-16.11407583,12.7556658,-20.55751799,-23.17619091,-8.547251708,-10.09058873,-0.673037893,-31.91366527,-13.55321593,-15.14414978,-4.458040922,-11.79725178,-45.83194701,-16.12999956,-28.92430057,-17.50480302,-18.4308955,-8.021777948,-4.981416453,-13.42130621,-22.86178999,-12.26898213,-10.03666142,-1.727341668,-32.32428311,-16.39653116,-21.69075893,-2.180331083,-11.79618152,-38.39847712,-18.73294668,-8.596189305,-3.061111686,-21.48846321,-35.09391084,1.260999103,-37.12052391,-4.226471104,-7.851048574,-17.96869464,-22.25342739,-14.03665375,-17.7493175,-26.16767047,-16.23348302,-14.32447175,-10.55403035,-1.94081522,0.315380651,-4.600197199,-36.28023509,-27.40141576,-5.575040212,-24.47620969,-40.34032411,-24.60807801,1.508205132,0.572343321,0.489165368,-15.39337124,-39.6688227,-34.2089616,-18.12028976,-3.957275245,8.084831388,-20.61590568,-2.608147953,-18.4018854,-14.28652016,-14.73961333,-19.10581975,-12.09161931,-11.58205836,-16.23922038,-19.56850139,-37.35514159,-36.47226073,-7.010025699,-9.299733864,-10.47172297,-12.73885556,-18.45130171,-6.023513431,-48.34259025,-30.25944651,-15.25942515,-28.74099513,-38.53769406,-33.38971875,-17.76946453,-27.42997234,-10.96613537,-7.17767581,-8.276410805,-52.19087256,-4.233573212,-16.52382998,1.936643921,-3.527270713,-7.09782863,-5.345798154,-17.85417657,-5.118341619,-17.66819348,-17.87908138,-16.56054438,-19.37005155,-33.29597639,-19.41381248,-15.19370897,-34.51645845,-12.60037013,-14.32887389,-9.834677203,-3.549464927,-13.49453256,-26.51656947,-47.11823038,-32.99576335,-25.09766453,-54.84154411,-9.792087614,-16.44588721,-35.40274492,-37.53716565,-29.04963371,2.94011609,-3.575808894,-38.48691212,1.098186482,-34.11607368,-0.502177118,-25.63165568,12.00640675,-8.61212654,-2.800242133,-6.415427766,-18.12055266,-16.86307659,-21.36717988,-21.08864488,-54.07164668
-9.092,-13.79,5.577,-4.981,11.249,4.601,-1.394,4.079,-35.98,-18.001,1.912,-18.957,1.911,8.956,-31.283,-8.98,-17.739,1.781,-19.283,-25.541,-20.481,-40.426,-23.204,-1.917,3.449,-16.334,-12.39,-5.638,-19.455,-25.763,-0.26,-36.631,-17.008,11.229,2.493,-14.412,-12.935,1.331,3.613,-25.098,-5.39,-12.238,-18.681,-19.346,-23.967,1.876,15.943,-4.921,0.082,-10.048,-7.153,-3.533,-9.984,-7.865,-10.786,-24.06,-24.417,-20.526,-17.091,11.901,-20.801,-25.206,-8.801,-9.642,-0.44,-33.756,-14.559,-16.412,-4.658,-12.229,-48.213,-17.439,-28.754,-17.554,-19.44,-8.748,-5.126,-14.336,-24.704,-12.839,-10.513,-1.575,-34.105,-17.13,-22.651,-2.576,-11.367,-40.379,-21.432,-9.511,-3.799,-22.051,-36.033,0.31,-39.343,-5.061,-8.282,-18.298,-22.254,-13.62,-19.26,-27.593,-17.138,-14.552,-10.94,-1.601,-0.584,-5.527,-37.706,-28.744,-7.084,-25.885,-42.678,-26.401,0.601,-0.766,0.046,-16.301,-40.166,-35.362,-19.579,-4.252,7.848,-21.486,-2.519,-18.659,-14.73,-15.469,-19.896,-12.326,-11.545,-16.462,-20.828,-38.542,-38.341,-7.951,-9.162,-11.962,-13.388,-20.181,-7.263,-49.741,-31.886,-17.294,-29.896,-40.723,-34.463,-19.41,-29.666,-12.852,-7.922,-8.276,-54.225,-5.513,-19.119,1.928,-3.105,-5.849,-4.326,-17.583,-5.495999999,-18.368,-18.535,-17.037,-19.737,-33.959,-20.252,-16.795,-36.644,-13.84,-14.601,-10.629,-4.512999999,-14.762,-28.737,-49.53,-34.221,-26.094,-55.346,-12.028,-18.947,-37.249,-39.857,-30.653,2.305,-3.486,-40.024,-0.318,-36.959,-1.337,-26.62,13.543,-9.113,-2.97,-7.290999999,-18.637,-16.917,-21.78,-21.691,-55.3
-9.102027553,-13.78899169,4.853052282,-4.918568085,11.57821382,3.934116271,-1.135038054,3.962077987,-36.08039661,-18.96184159,2.373877667,-19.91243198,1.878646927,8.299353674,-30.99603723,-9.965776104,-18.36395904,1.9667682,-18.07480168,-26.73264536,-20.01084551,-40.35608297,-24.25835915,-2.718165005,4.392126541,-15.99078669,-12.0462086,-5.394759449,-20.22231724,-25.911342,-1.764434833,-37.78067727,-18.48081871,10.35089715,2.135527363,-14.36710503,-14.19347725,1.612317083,2.846140703,-27.06566469,-5.918483585,-13.18684282,-19.84394859,-20.0997588,-24.98504805,1.365726752,14.95834246,-4.511679707,-0.023651136,-10.35222654,-7.793240784,-5.49796854,-11.21011896,-8.464244475,-11.56909393,-24.72617131,-24.75738386,-22.22077585,-17.48093175,10.91061641,-20.83398571,-27.14086255,-9.283081269,-9.272130118,-0.366414642,-34.55666058,-15.60357955,-17.56210631,-4.47540836,-12.47887066,-49.99013367,-18.42362168,-28.47558107,-17.07131249,-19.73949307,-9.102460125,-5.034338515,-15.30607192,-26.57275426,-13.35475463,-10.76761786,-1.871479399,-34.97501799,-17.99000646,-23.62384796,-2.789025956,-10.80614189,-41.80924118,-23.72403885,-10.27111977,-4.068048899,-22.0808871,-36.54946252,-0.572001131,-40.44076868,-5.489586051,-8.515655752,-18.67808084,-22.10442871,-13.23626587,-20.74722791,-28.81990706,-18.21188125,-14.82262116,-11.14855601,-1.171605317,-1.858914589,-6.582015322,-38.68683065,-29.95522271,-8.461155621,-26.49680559,-44.3448642,-27.9332225,-0.142197542,-2.045785906,-0.034514376,-16.60734741,-39.97871509,-36.03672923,-20.92913404,-5.119442965,7.680165681,-21.73694915,-1.883207045,-18.96743586,-15.17547206,-16.00625585,-20.56354442,-12.51046232,-11.31266541,-16.75622933,-22.14068119,-39.27503798,-39.63240081,-9.176616444,-8.93402807,-13.299256,-13.44118073,-21.88329404,-8.7845348,-50.97017842,-33.31222939,-19.08046231,-30.43208035,-42.516201,-35.18605336,-20.87991775,-31.53922131,-14.5839158,-8.262522191,-8.274733528,-55.46642996,-6.892536891,-21.2185724,1.800635531,-2.487167241,-4.192396097,-3.106576217,-17.26701774,-5.707756591,-18.84045714,-19.07908278,-17.34873522,-19.92046823,-34.0729422,-21.28941425,-18.44275722,-38.42709785,-15.33863317,-14.87917217,-11.4515973,-5.132746062,-15.50642084,-30.65203102,-51.47793078,-35.13185535,-26.83135925,-55.37070357,-14.15698537,-20.6341228,-38.49378282,-41.73794271,-32.1691667,1.769133425,-3.438641223,-41.0862256,-1.895200371,-39.08576907,-1.92363589,-26.9955665,14.71390559,-9.747224007,-3.224081841,-7.925686581,-18.97709337,-16.88575698,-22.10006392,-22.18429288,-55.70590358
-9.23,-13.883,3.895,-4.842,11.669,3.501,-1.044,3.69,-35.877,-19.771,2.424,-20.478,1.465,7.687,-30.521,-10.473,-18.745,1.597,-16.943,-27.89,-19.127,-40.056,-24.784,-3.735,4.827,-15.63,-12.011,-5.169,-20.587,-25.627,-2.942,-38.541,-19.34,9.128,1.745,-14.538,-15.678,1.746,2.38,-28.484,-6.509,-14.024,-20.912,-20.456,-25.497,0.849,13.691,-4.457,-0.453,-10.924,-8.25,-7.266,-12.284,-8.635,-12.254,-25.251,-24.71,-23.587,-17.383,9.77,-20.733,-28.901,-9.973,-8.995,-0.33,-34.725,-16.679,-18.567,-4.058,-12.69,-51.151,-19.147,-28.19,-16.246,-19.558,-9.276,-4.804,-16.281,-28.369,-13.874,-10.893,-2.454,-35.344,-18.927,-24.619,-2.978,-10.276,-42.817,-25.527,-10.847,-3.992,-21.687,-36.81,-1.432,-40.698,-5.518,-8.565,-19.047,-21.923,-12.991,-22.172,-29.918,-19.417,-15.201,-11.264,-0.758,-3.31,-7.711,-39.267,-31.02,-9.635,-26.52,-45.429,-29.13,-0.714,-3.173,0.238,-16.465,-39.355,-36.496,-22.136,-6.41,7.627,-21.582,-0.919,-19.362,-15.576,-16.424,-21.131,-12.716,-11.03,-17.145,-23.471,-39.731,-40.497,-10.554,-8.749,-14.451,-13.133,-23.388,-10.415,-51.995,-34.483,-20.605,-30.567,-43.88,-35.567,-22.065,-33.001,-15.914,-8.143,-8.246,-56.059,-8.351,-22.754,1.623,-1.843,-2.408,-1.869,-16.927,-5.817,-19.18,-19.553,-17.544,-20.011,-33.87,-22.502,-20.085,-39.869,-16.977,-15.237,-12.357,-5.518,-15.847,-32.155,-52.913,-35.8,-27.348,-55.097,-15.958,-21.575,-39.159,-43.107,-33.442,1.346,-3.348,-41.777,-3.607,-40.494,-2.29,-26.909,15.5,-10.37,-3.538,-8.375,-19.238,-16.874,-22.361,-22.606,-55.581
